"FID_","ID_seq_num","prov_sale","prov_kill","lat","long_","race_tail","race_tree","bcr"
,"172221746 2005"," ","AB",53.066666,-113.050000," "," ","ERockies"
,"172221763 2005","AB","AB",54.216666,-110.733333," "," ","ERockies"
,"172221775 2005","AB","AB",54.216666,-110.733333," "," ","ERockies"
,"172221777 2005","AB","AB",52.766666,-113.000000," "," ","ERockies"
,"172221779 2004","AB","AB",53.766666,-113.833333," "," ","ERockies"
,"172221800 2005","AB","AB",52.016666,-111.450000," "," ","ERockies"
,"172221809 2005","AB","AB",53.766666,-112.800000," "," ","ERockies"
,"172221817 2005","AB","AB",51.716666,-114.183333," "," ","ERockies"
,"172221852 2005","AB","AB",0.000000,0.000000," "," ","WRockies"
,"172221868 2005","BC","AB",55.883333,-117.666666," "," ","ERockies"
,"172221869 2005","AB","AB",50.966666,-113.966666," "," ","ERockies"
,"172221876 2005","AB","AB",52.266666,-114.366666," "," ","ERockies"
,"172221894 2005","AB","AB",49.700000,-112.150000," "," ","ERockies"
,"172221918 2005"," ","AB",50.883333,-112.300000," "," ","ERockies"
,"172221926 2005","AB","AB",49.900000,-113.050000," "," ","ERockies"
,"172221936 2005","AB","AB",50.583333,-111.516666," "," ","ERockies"
,"172221942 2005","MB","MB",50.333333,-96.900000," "," ","ERockies"
,"172221946 2005","MB","MB",49.616666,-96.733333," "," ","ERockies"
,"172221949 2005","MB","MB",49.750000,-96.866666," "," ","ERockies"
,"172221951 2005","MB","MB",50.900000,-97.116666," "," ","ERockies"
,"172221955 2005","MB","MB",50.900000,-97.116666," "," ","ERockies"
,"172221961 2005","MB","MB",49.300000,-99.066666," "," ","ERockies"
,"172221962 2005","MB","MB",50.533333,-97.966666," "," ","ERockies"
,"172221972 2005","MB","MB",52.166666,-100.833333," "," ","ERockies"
,"172221989 2005","MB","MB",49.616666,-96.733333," "," ","ERockies"
,"172221994 2005","MB","MB",52.166666,-100.833333," "," ","ERockies"
,"172221996 2005","MB","MB",50.083333,-96.816666," "," ","ERockies"
,"172222008 2005","MB","MB",50.500000,-98.016666," "," ","ERockies"
,"172222010 2005","MB","MB",51.366666,-99.516666," "," ","ERockies"
,"172222027 2005","MB","MB",49.950000,-99.750000," "," ","ERockies"
,"172222031 2005","MB","MB",49.616666,-96.400000," "," ","ERockies"
,"172222036 2005","MB","MB",51.516666,-99.783333," "," ","ERockies"
,"172222038 2005","MB","MB",51.366666,-99.516666," "," ","ERockies"
,"172222050 2005","MB","MB",49.916666,-98.333333," "," ","ERockies"
,"172222051 2005","MB","MB",49.933333,-98.316666," "," ","ERockies"
,"172222052 2005","MB","MB",50.283333,-101.066666," "," ","ERockies"
,"172222056 2005","MB","MB",50.083333,-100.116666," "," ","ERockies"
,"172222058 2005","MB","MB",50.283333,-101.066666," "," ","ERockies"
,"172222069 2005","MB","MB",49.616666,-96.400000," "," ","ERockies"
,"172222071 2005","MB","MB",49.683333,-97.266666," "," ","ERockies"
,"172222073 2005","MB","MB",49.683333,-97.266666," "," ","ERockies"
,"172222079 2005","MB","MB",51.516666,-99.783333," "," ","ERockies"
,"172222087 2005","MB","MB",50.333333,-96.900000," "," ","ERockies"
,"172222090 2005","MB","MB",50.300000,-101.066666," "," ","ERockies"
,"172222091 2005","MB","MB",50.816666,-97.566666," "," ","ERockies"
,"172222097 2005","MB","MB",49.683333,-97.266666," "," ","ERockies"
,"172222099 2005","MB","MB",49.683333,-97.266666," "," ","ERockies"
,"172222141 2005","MB","MB",49.983333,-99.700000," "," ","ERockies"
,"172222145 2005","MB","MB",49.983333,-99.700000," "," ","ERockies"
,"172222149 2005","MB","MB",49.983333,-99.700000," "," ","ERockies"
,"172222198 2005","MB","MB",49.833333,-97.333333," "," ","ERockies"
,"172120048 2005"," "," ",0.000000,0.000000," "," ","WRockies"
,"172020183 2006","ON","SK",52.650000,-105.550000," "," ","ERockies"
,"172020275 2006","ON","SK",52.650000,-105.550000," "," ","ERockies"
,"172020277 2006","ON","SK",52.650000,-105.550000," "," ","ERockies"
,"172020279 2006","ON","SK",52.650000,-105.550000," "," ","ERockies"
,"172020433 2005","ON","MB",49.600000,-97.150000," "," ","ERockies"
,"172020435 2005","ON","MB",49.600000,-97.150000," "," ","ERockies"
,"172020437 2005","ON","MB",49.600000,-97.133333," "," ","ERockies"
,"172020586 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172020790 2005"," "," ",0.000000,0.000000," "," ","WRockies"
,"172020843 2006","ON","MB",50.600000,-100.566666," "," ","ERockies"
,"172020845 2006","ON","MB",50.583333,-100.600000," "," ","ERockies"
,"172020847 2006","ON","MB",50.583333,-100.600000," "," ","ERockies"
,"172020907 2006","ON","MB",50.583333,-100.600000," "," ","ERockies"
,"172020909 2006","ON","MB",50.583333,-100.600000," "," ","ERockies"
,"172021096 2005","ON","MB",50.200000,-97.200000," "," ","ERockies"
,"172021100 2005"," "," ",0.000000,0.000000," "," ","WRockies"
,"172021152 2005"," "," ",0.000000,0.000000," "," ","WRockies"
,"172022049 2005"," "," ",0.000000,0.000000," "," ","WRockies"
,"172022057 2005"," "," ",0.000000,0.000000," "," ","WRockies"
,"172022126 2005","ON","MB",50.200000,-97.200000," "," ","ERockies"
,"172022567 2005","AB","AB",49.633333,-112.500000," "," ","ERockies"
,"172022569 2005","AB","AB",49.633333,-112.500000," "," ","ERockies"
,"172022573 2005","AB","AB",49.633333,-112.500000," "," ","ERockies"
,"172022579 2005","AB","AB",49.633333,-112.500000," "," ","ERockies"
,"172022621 2005","AB","AB",49.566666,-112.383333," "," ","ERockies"
,"172022623 2005","AB","AB",49.566666,-112.383333," "," ","ERockies"
,"172022787 2006","ON","SK",52.716666,-105.616666," "," ","ERockies"
,"172024512 2004","ON","MB",51.633333,-99.916666," "," ","ERockies"
,"172024514 2004","ON","MB",51.733333,-100.066666," "," ","ERockies"
,"172110309 2003","BC","BC",54.050000,-124.083333," "," ","WRockies"
,"172110314 2003","BC","BC",49.116666,-123.083333," "," ","WRockies"
,"172110315 2003","BC","BC",49.166666,-122.866666," "," ","WRockies"
,"172110318 2003","BC","BC",48.433333,-123.650000," "," ","WRockies"
,"172110349 2003","BC","BC",53.983333,-128.650000," "," ","WRockies"
,"172110351 2003","BC","BC",50.666666,-119.116666," "," ","WRockies"
,"172110365 2003","BC","BC",0.000000,0.000000," "," ","WRockies"
,"172110371 2003","BC","BC",49.066666,-122.800000," "," ","WRockies"
,"172110423 2003","BC","BC",0.000000,0.000000," "," ","WRockies"
,"172120058 2006","MB","MB",49.883333,-97.550000," "," ","ERockies"
,"172120080 2006","BC","BC",49.416666,-115.366666," "," ","WRockies"
,"172120161 2005","MB","MB",52.450000,-100.983333," "," ","ERockies"
,"172120162 2005","MB","MB",52.450000,-100.983333," "," ","ERockies"
,"172120167 2005","MB","MB",52.450000,-100.983333," "," ","ERockies"
,"172120168 2005","MB","MB",49.966666,-99.733333," "," ","ERockies"
,"172120169 2005","MB","MB",52.450000,-100.983333," "," ","ERockies"
,"172120173 2005","MB","MB",52.450000,-100.983333," "," ","ERockies"
,"172120179 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172120199 2005","MB","MB",49.833333,-97.333333," "," ","ERockies"
,"172120211 2006","MB","MB",49.900000,-97.133333," "," ","ERockies"
,"172120422 2004","MB","MB",49.300000,-99.066666," "," ","ERockies"
,"172120444 2004","MB","MB",50.016666,-99.950000," "," ","ERockies"
,"172120446 2004","MB","MB",51.116666,-97.216666," "," ","ERockies"
,"172120451 2004","MB","MB",50.783333,-97.516666," "," ","ERockies"
,"172120456 2004","MB","MB",50.516666,-97.516666," "," ","ERockies"
,"172120457 2004","MB","MB",51.116666,-97.216666," "," ","ERockies"
,"172120462 2004","MB","MB",50.250000,-96.733333," "," ","ERockies"
,"172120471 2004","MB","MB",50.050000,-100.183333," "," ","ERockies"
,"172120474 2004","MB","MB",50.966666,-97.133333," "," ","ERockies"
,"172131102 2005","AB","AB",50.233333,-112.300000," "," ","ERockies"
,"172131105 2005","AB","AB",52.483333,-110.466666," "," ","ERockies"
,"172131108 2005","BC","AB",55.300000,-119.000000," "," ","ERockies"
,"172131554 2002","AB","AB",49.650000,-112.850000," "," ","ERockies"
,"172210206 2003","BC","BC",50.683333,-119.766666," "," ","WRockies"
,"172210208 2003","BC","BC",0.000000,0.000000," "," ","WRockies"
,"172210210 2003","BC","BC",54.050000,-128.650000," "," ","WRockies"
,"172210234 2003","BC","BC",48.433333,-123.650000," "," ","WRockies"
,"172210243 2003","BC","BC",48.750000,-123.583333," "," ","WRockies"
,"172210249 2003","BC","BC",54.050000,-124.083333," "," ","WRockies"
,"172210251 2003","BC","BC",54.050000,-124.083333," "," ","WRockies"
,"172210254 2003","BC","BC",54.316666,-129.333333," "," ","WRockies"
,"172210260 2003","BC","BC",49.066666,-122.883333," "," ","WRockies"
,"172210268 2003","BC","BC",0.000000,0.000000," "," ","WRockies"
,"172210270 2003","BC","BC",48.433333,-123.650000," "," ","WRockies"
,"172210280 2003","BC","BC",49.166666,-122.866666," "," ","WRockies"
,"172210289 2003","BC","BC",55.766666,-120.233333," "," ","ERockies"
,"172210299 2003","BC","BC",48.433333,-123.650000," "," ","WRockies"
,"172210701 2003","BC","BC",54.350000,-130.250000," "," ","WRockies"
,"172210705 2003","BC","BC",54.766666,-127.100000," "," ","WRockies"
,"172210708 2003","BC","BC",49.100000,-123.083333," "," ","WRockies"
,"172210716 2003","BC","BC",49.883333,-119.483333," "," ","WRockies"
,"172210748 2003","BC","BC",0.000000,0.000000," "," ","WRockies"
,"172210960 2003"," ","BC",50.666666,-120.300000," "," ","WRockies"
,"172211091 2003","BC","BC",49.316666,-122.500000," "," ","WRockies"
,"172211096 2003","BC","BC",49.100000,-122.783333," "," ","WRockies"
,"172211113 2003","BC","BC",49.016666,-122.716666," "," ","WRockies"
,"172211123 2003","BC","BC",48.433333,-123.650000," "," ","WRockies"
,"172211126 2003","BC","BC",49.083333,-123.033333," "," ","WRockies"
,"172211135 2003","BC","BC",48.433333,-123.650000," "," ","WRockies"
,"172211137 2003","BC","BC",53.916666,-122.666666," "," ","WRockies"
,"172211138 2003","BC","BC",53.000000,-123.333333," "," ","WRockies"
,"172211153 2003","BC","BC",50.683333,-119.766666," "," ","WRockies"
,"172211162 2003","BC","BC",49.016666,-122.716666," "," ","WRockies"
,"172211501 2003","BC","BC",49.100000,-123.116666," "," ","WRockies"
,"172211513 2003","BC","BC",52.666666,-122.500000," "," ","WRockies"
,"172211515 2003","BC","BC",49.133333,-122.983333," "," ","WRockies"
,"172211516 2003","BC","BC",52.766666,-122.500000," "," ","WRockies"
,"172211581 2003","BC","BC",48.433333,-123.650000," "," ","WRockies"
,"172211582 2003","BC","BC",49.166666,-122.866666," "," ","WRockies"
,"172211585 2003","BC","BC",53.683333,-132.316666," "," ","WRockies"
,"172211666 2003","SK","SK",52.033333,-107.566666," "," ","ERockies"
,"172211678 2003","SK","SK",49.600000,-108.416666," "," ","ERockies"
,"172211695 2003","SK","SK",50.483333,-101.783333," "," ","ERockies"
,"172211705 2003","SK","SK",53.516666,-103.550000," "," ","ERockies"
,"172211710 2003","SK","SK",53.200000,-104.483333," "," ","ERockies"
,"172211719 2003","SK","SK",50.483333,-101.783333," "," ","ERockies"
,"172211720 2003","ON","SK",51.783333,-108.483333," "," ","ERockies"
,"172211739 2003","SK","SK",51.016666,-104.100000," "," ","ERockies"
,"172211745 2003","SK","SK",53.200000,-104.483333," "," ","ERockies"
,"172212364 2003","SK","SK",53.416666,-104.566666," "," ","ERockies"
,"172220073 2005","AB","AB",52.350000,-112.666666," "," ","ERockies"
,"172220076 2005","AB","AB",53.016666,-112.700000," "," ","ERockies"
,"172220080 2005","AB","AB",53.016666,-112.700000," "," ","ERockies"
,"172220089 2005","MB","MB",50.116666,-98.266666," "," ","ERockies"
,"172220090 2005","MB","MB",49.550000,-97.216666," "," ","ERockies"
,"172220091 2005","MB","MB",49.883333,-97.133333," "," ","ERockies"
,"172220094 2005","MB","MB",49.550000,-97.216666," "," ","ERockies"
,"172220098 2005","MB","MB",49.883333,-97.133333," "," ","ERockies"
,"172220104 2005","AB","AB",54.183333,-114.683333," "," ","ERockies"
,"172220109 2005","AB","AB",54.183333,-110.966666," "," ","ERockies"
,"172220121 2005","MB","MB",49.816666,-100.233333," "," ","ERockies"
,"172220122 2005","MB","MB",53.816666,-101.316666," "," ","ERockies"
,"172220131 2005","MB","MB",50.966666,-100.983333," "," ","ERockies"
,"172220138 2005","MB","MB",50.800000,-97.083333," "," ","ERockies"
,"172220141 2005","MB","MB",50.200000,-100.966666," "," ","ERockies"
,"172220149 2005","MB","MB",49.666666,-97.133333," "," ","ERockies"
,"172220151 2005","MB","MB",49.666666,-97.133333," "," ","ERockies"
,"172220152 2005","MB","MB",49.850000,-97.133333," "," ","ERockies"
,"172220158 2005","MB","MB",49.666666,-97.133333," "," ","ERockies"
,"172220164 2005","MB","MB",50.266666,-101.066666," "," ","ERockies"
,"172220170 2005","MB","MB",50.816666,-98.216666," "," ","ERockies"
,"172220171 2005","MB","MB",49.833333,-97.166666," "," ","ERockies"
,"172220176 2005","MB","MB",50.366666,-100.200000," "," ","ERockies"
,"172220179 2005","MB","MB",53.833333,-101.450000," "," ","ERockies"
,"172220196 2005","MB","MB",50.200000,-97.133333," "," ","ERockies"
,"172220199 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172220203 2006","BC","BC",55.866666,-120.066666," "," ","ERockies"
,"172220207 2006","BC","BC",50.333333,-119.266666," "," ","WRockies"
,"172220243 2005","MB","MB",50.783333,-97.350000," "," ","ERockies"
,"172220247 2005","MB","MB",50.800000,-97.083333," "," ","ERockies"
,"172220249 2005","MB","MB",50.200000,-97.133333," "," ","ERockies"
,"172220252 2005","MB","MB",50.366666,-100.200000," "," ","ERockies"
,"172220257 2005","MB","MB",50.983333,-96.933333," "," ","ERockies"
,"172220261 2005","MB","MB",50.133333,-97.016666," "," ","ERockies"
,"172220263 2005","MB","MB",49.666666,-97.133333," "," ","ERockies"
,"172220269 2005","MB","MB",49.616666,-101.183333," "," ","ERockies"
,"172220275 2005","MB","MB",50.250000,-97.150000," "," ","ERockies"
,"172220277 2005","MB","MB",50.250000,-97.150000," "," ","ERockies"
,"172220279 2005","MB","MB",49.883333,-97.133333," "," ","ERockies"
,"172220335 2005","SK","SK",52.300000,-104.100000," "," ","ERockies"
,"172220365 2005","MB","MB",49.850000,-97.133333," "," ","ERockies"
,"172220366 2005","MB","MB",49.850000,-97.133333," "," ","ERockies"
,"172220401 2005","MB","MB",49.883333,-97.116666," "," ","ERockies"
,"172220408 2005","MB","MB",51.050000,-98.650000," "," ","ERockies"
,"172220409 2005","MB","MB",49.883333,-97.116666," "," ","ERockies"
,"172220412 2005","MB","MB",50.200000,-97.133333," "," ","ERockies"
,"172220422 2005","MB","MB",50.016666,-97.133333," "," ","ERockies"
,"172220427 2005","MB","MB",51.366666,-98.550000," "," ","ERockies"
,"172220433 2005","MB","MB",51.366666,-98.533333," "," ","ERockies"
,"172220470 2005","MB","MB",49.766666,-97.266666," "," ","ERockies"
,"172220476 2005"," ","MB",49.516666,-96.633333," "," ","ERockies"
,"172220478 2005","MB","MB",51.183333,-100.433333," "," ","ERockies"
,"172220479 2005","MB","MB",50.850000,-98.183333," "," ","ERockies"
,"172220483 2005","MB","MB",49.766666,-97.266666," "," ","ERockies"
,"172220485 2005","MB","MB",49.933333,-96.700000," "," ","ERockies"
,"172220490 2005","MB","MB",49.916666,-97.600000," "," ","ERockies"
,"172220499 2005"," ","MB",49.766666,-97.266666," "," ","ERockies"
,"172220509 2005","MB","MB",50.800000,-97.233333," "," ","ERockies"
,"172220524 2005","MB","MB",50.100000,-98.483333," "," ","ERockies"
,"172220525 2005","MB","MB",49.883333,-97.133333," "," ","ERockies"
,"172220527 2005","MB","MB",49.883333,-97.133333," "," ","ERockies"
,"172220542 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172220543 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172220545 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172220563 2005","MB","MB",50.016666,-97.133333," "," ","ERockies"
,"172220565 2005","MB","MB",49.883333,-97.550000," "," ","ERockies"
,"172220567 2005","MB","MB",49.883333,-97.550000," "," ","ERockies"
,"172220570 2005","MB","MB",50.850000,-97.450000," "," ","ERockies"
,"172220572 2005","MB","MB",50.850000,-97.450000," "," ","ERockies"
,"172220573 2005","MB","MB",50.850000,-97.450000," "," ","ERockies"
,"172220574 2005","MB","MB",50.850000,-97.450000," "," ","ERockies"
,"172220580 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172220583 2005","MB","MB",50.183333,-98.283333," "," ","ERockies"
,"172220596 2005","MB","MB",50.383333,-97.533333," "," ","ERockies"
,"172220600 2005","MB","MB",50.966666,-100.983333," "," ","ERockies"
,"172220606 2005","MB","MB",50.016666,-97.133333," "," ","ERockies"
,"172220610 2005","MB","MB",49.950000,-97.050000," "," ","ERockies"
,"172220622 2005","MB","MB",49.883333,-97.550000," "," ","ERockies"
,"172220627 2005","MB","MB",49.883333,-97.550000," "," ","ERockies"
,"172220637 2005","MB","MB",49.900000,-98.183333," "," ","ERockies"
,"172220638 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172220639 2005","MB","MB",0.000000,0.000000," "," ","WRockies"
,"172220659 2005","MB","MB",50.333333,-97.783333," "," ","ERockies"
,"172220670 2005","MB","MB",49.733333,-98.500000," "," ","ERockies"
,"172220679 2005","MB","MB",49.516666,-96.433333," "," ","ERockies"
,"172220700 2005","MB","MB",49.883333,-97.550000," "," ","ERockies"
,"172220705 2005","BC","BC",50.333333,-119.266666," "," ","WRockies"
,"172220708 2005","BC","BC",54.000000,-125.750000," "," ","WRockies"
,"172220709 2005","BC","BC",50.300000,-119.266666," "," ","WRockies"
,"172220711 2005","BC","BC",50.300000,-119.266666," "," ","WRockies"
,"172220712 2005","BC","BC",50.333333,-119.266666," "," ","WRockies"
,"172220713 2005","BC","BC",50.300000,-119.266666," "," ","WRockies"
,"172220718 2005","BC","BC",50.333333,-119.266666," "," ","WRockies"
,"172220721 2005","BC","BC",51.833333,-121.350000," "," ","WRockies"
,"172220723 2005","BC","BC",50.516666,-125.966666," "," ","WRockies"
,"172220726 2005","BC","BC",50.683333,-119.016666," "," ","WRockies"
,"172220728 2005","BC","BC",49.416666,-115.366666," "," ","WRockies"
,"172220729 2005","BC","BC",49.166666,-122.650000," "," ","WRockies"
,"172220730 2005","BC","BC",50.300000,-119.266666," "," ","WRockies"
,"172220735 2005","BC","BC",49.083333,-123.183333," "," ","WRockies"
,"172220736 2005","BC","BC",50.300000,-119.266666," "," ","WRockies"
,"172220742 2005","BC","BC",51.650000,-121.366666," "," ","WRockies"
,"172220752 2005","BC","BC",49.733333,-125.066666," "," ","WRockies"
,"172220755 2005","BC","BC",50.600000,-119.150000," "," ","WRockies"
,"172220760 2005","BC","BC",50.183333,-120.783333," "," ","WRockies"
,"172220763 2005","PQ","BC",49.183333,-121.700000," "," ","WRockies"
,"172220769 2005","BC","BC",54.000000,-125.750000," "," ","WRockies"
,"172220771 2005","BC","BC",50.300000,-119.266666," "," ","WRockies"
,"172220773 2005","BC","BC",50.300000,-119.266666," "," ","WRockies"
,"172220775 2005","BC","BC",50.300000,-119.266666," "," ","WRockies"
,"172220777 2005","BC","BC",50.216666,-119.133333," "," ","WRockies"
,"172220779 2005","BC","BC",50.683333,-119.016666," "," ","WRockies"
,"172220782 2005","SK","SK",53.733333,-107.700000," "," ","ERockies"
,"172220822 2005","MB","MB",50.200000,-97.133333," "," ","ERockies"
,"172220824 2005","MB","MB",50.200000,-97.133333," "," ","ERockies"
,"172220828 2005","MB","MB",51.016666,-97.400000," "," ","ERockies"
,"172220831 2005","MB","MB",50.800000,-97.083333," "," ","ERockies"
,"172220834 2005","MB","MB",51.016666,-97.400000," "," ","ERockies"
,"172220836 2005","MB","MB",49.633333,-98.766666," "," ","ERockies"
,"172220853 2005","BC","BC",55.866666,-120.066666," "," ","ERockies"
,"172220854 2005","BC","BC",55.950000,-120.233333," "," ","ERockies"
,"172220855 2005","BC","BC",52.433333,-121.250000," "," ","WRockies"
,"172220856 2005","BC","BC",55.950000,-120.233333," "," ","ERockies"
,"172220860 2005","BC","BC",49.133333,-122.183333," "," ","WRockies"
,"172220881 2005","SK","SK",49.733333,-109.733333," "," ","ERockies"
,"172220898 2005","SK","SK",53.366666,-105.500000," "," ","ERockies"
,"172220901 2005","SK","SK",53.466666,-105.766666," "," ","ERockies"
,"172220927 2005","MB","MB",49.983333,-99.883333," "," ","ERockies"
,"172220938 2005","MB","MB",53.816666,-101.450000," "," ","ERockies"
,"172220943 2005","MB","MB",51.066666,-96.983333," "," ","ERockies"
,"172220946 2005","AB","MB",50.200000,-97.150000," "," ","ERockies"
,"172220948 2005","AB","MB",50.200000,-97.150000," "," ","ERockies"
,"172220959 2005","MB","SK",51.666666,-101.883333," "," ","ERockies"
,"172220963 2005","MB","MB",51.866666,-101.266666," "," ","ERockies"
,"172220971 2005","MB","MB",53.700000,-101.400000," "," ","ERockies"
,"172220986 2005","MB","MB",49.883333,-97.150000," "," ","ERockies"
,"172220995 2005","MB","MB",49.666666,-97.133333," "," ","ERockies"
,"172220997 2005","MB","MB",50.033333,-96.966666," "," ","ERockies"
,"172221005 2005","MB","MB",53.816666,-101.666666," "," ","ERockies"
,"172221015 2005","MB","MB",49.883333,-97.133333," "," ","ERockies"
,"172221018 2005","MB","MB",49.883333,-97.133333," "," ","ERockies"
,"172221021 2005","MB","MB",49.883333,-97.133333," "," ","ERockies"
,"172221025 2005","MB","MB",49.933333,-95.783333," "," ","ERockies"
,"172221026 2005","AB","AB",51.683333,-114.216666," "," ","ERockies"
,"172221030 2005","BC","BC",50.233333,-120.783333," "," ","WRockies"
,"172221048 2005","AB","AB",52.516666,-112.866666," "," ","ERockies"
,"172221058 2005","MB","MB",53.666666,-101.450000," "," ","ERockies"
,"172221059 2005","AB","AB",50.850000,-113.400000," "," ","ERockies"
,"172221061 2004","SK","SK",50.800000,-103.333333," "," ","ERockies"
,"172221062 2004","SK","SK",51.366666,-107.383333," "," ","ERockies"
,"172221066 2004","AB","AB",52.133333,-113.316666," "," ","ERockies"
,"172221067 2005","MB","MB",53.666666,-101.450000," "," ","ERockies"
,"172221068 2005","MB","MB",50.100000,-97.133333," "," ","ERockies"
,"172221072 2005","MB","MB",49.066666,-96.716666," "," ","ERockies"
,"172221080 2004","SK","SK",50.800000,-103.333333," "," ","ERockies"
,"172221090 2005","MB","MB",49.266666,-99.383333," "," ","ERockies"
,"172221096 2005","MB","MB",51.283333,-98.550000," "," ","ERockies"
,"172221099 2005","MB","MB",50.350000,-96.866666," "," ","ERockies"
,"172221107 2005","AB","AB",53.666666,-112.050000," "," ","ERockies"
,"172221109 2005","AB","AB",49.600000,-112.450000," "," ","ERockies"
,"172221120 2005","BC","AB",55.300000,-119.000000," "," ","ERockies"
,"172221124 2005","MB","MB",53.666666,-101.450000," "," ","ERockies"
,"172221133 2004","SK","SK",52.833333,-108.366666," "," ","ERockies"
,"172221134 2005","MB","MB",49.883333,-97.433333," "," ","ERockies"
,"172221143 2004","AB","AB",53.650000,-113.616666," "," ","ERockies"
,"172221147 2005","MB","MB",50.900000,-96.983333," "," ","ERockies"
,"172221151 2005","MB","MB",50.400000,-96.150000," "," ","ERockies"
,"172221153 2005","MB","MB",50.900000,-96.983333," "," ","ERockies"
,"172221156 2005","MB","MB",50.900000,-96.983333," "," ","ERockies"
,"172221161 2005","MB","MB",51.166666,-98.583333," "," ","ERockies"
,"172221172 2005","AB","AB",53.833333,-115.283333," "," ","ERockies"
,"172221200 2004","SK","SK",52.283333,-106.366666," "," ","ERockies"
,"172221201 2004","MB","MB",51.766666,-98.716666," "," ","ERockies"
,"172221206 2005","AB","AB",56.050000,-117.966666," "," ","ERockies"
,"172221224 2005","BC","AB",55.333333,-119.650000," "," ","ERockies"
,"172221230 2005","AB","AB",52.583333,-112.850000," "," ","ERockies"
,"172221231 2005","AB","AB",50.866666,-112.966666," "," ","ERockies"
,"172221242 2004","AB","AB",49.816666,-112.916666," "," ","ERockies"
,"172221252 2004","AB","AB",52.250000,-113.316666," "," ","ERockies"
,"172221258 2005","AB","AB",50.233333,-112.300000," "," ","ERockies"
,"172221261 2004","AB","AB",52.400000,-114.366666," "," ","ERockies"
,"172221262 2005","BC","BC",49.083333,-122.900000," "," ","WRockies"
,"172221266 2005","BC","BC",49.083333,-122.900000," "," ","WRockies"
,"172221267 2005","BC","BC",54.316666,-129.333333," "," ","WRockies"
,"172221268 2005","BC","BC",49.083333,-122.900000," "," ","WRockies"
,"172221269 2004","AB","AB",49.583333,-111.783333," "," ","ERockies"
,"172221269 2005","BC","BC",53.916666,-122.316666," "," ","WRockies"
,"172221273 2005","BC","BC",50.216666,-119.133333," "," ","WRockies"
,"172221274 2005","BC","BC",53.916666,-122.316666," "," ","WRockies"
,"172221275 2005","BC","BC",0.000000,0.000000," "," ","WRockies"
,"172221276 2004","AB","AB",52.200000,-113.800000," "," ","ERockies"
,"172221277 2004","AB","AB",50.850000,-113.400000," "," ","ERockies"
,"172221277 2005","BC","BC",49.283333,-124.383333," "," ","WRockies"
,"172221278 2005"," ","BC",50.633333,-119.150000," "," ","WRockies"
,"172221279 2004","AB","AB",50.850000,-113.400000," "," ","ERockies"
,"172221282 2005","BC","BC",54.016666,-124.850000," "," ","WRockies"
,"172221284 2005","BC","BC",50.683333,-119.083333," "," ","WRockies"
,"172221286 2005","BC","BC",0.000000,0.000000," "," ","WRockies"
,"172221288 2005","BC","BC",54.316666,-129.883333," "," ","WRockies"
,"172221289 2005","BC","BC",49.083333,-122.716666," "," ","WRockies"
,"172221292 2005","BC","BC",49.716666,-124.866666," "," ","WRockies"
,"172221293 2005","BC","BC",50.650000,-119.066666," "," ","WRockies"
,"172221298 2005","BC","BC",49.116666,-123.116666," "," ","WRockies"
,"172221302 2004","AB","AB",56.633333,-117.816666," "," ","ERockies"
,"172221312 2004","AB","AB",49.350000,-112.650000," "," ","WRockies"
,"172221312 2005","BC","BC",0.000000,0.000000," "," ","WRockies"
,"172221314 2005","BC","BC",48.750000,-123.650000," "," ","WRockies"
,"172221316 2004","AB","AB",55.900000,-117.683333," "," ","ERockies"
,"172221319 2005","BC","BC",49.083333,-122.716666," "," ","WRockies"
,"172221326 2004","AB","AB",51.050000,-113.316666," "," ","ERockies"
,"172221330 2004","AB","AB",49.466666,-112.600000," "," ","ERockies"
,"172221333 2005","AB","AB",53.066666,-113.033333," "," ","ERockies"
,"172221334 2004","AB","AB",49.466666,-112.600000," "," ","ERockies"
,"172221338 2004","AB","AB",49.466666,-112.600000," "," ","ERockies"
,"172221340 2004","AB","AB",49.466666,-112.600000," "," ","ERockies"
,"172221342 2005","AB","AB",55.233333,-118.683333," "," ","ERockies"
,"172221350 2004","SK","SK",50.450000,-103.766666," "," ","ERockies"
,"172221357 2005","AB","AB",49.666666,-111.916666," "," ","ERockies"
,"172221394 2005","BC","AB",55.383333,-119.550000," "," ","ERockies"
,"172221399 2004","SK","SK",53.200000,-105.633333," "," ","ERockies"
,"172221401 2005","BC","BC",50.333333,-119.266666," "," ","WRockies"
,"172221407 2005","BC","BC",50.350000,-119.266666," "," ","WRockies"
,"172221417 2005","BC","BC",50.333333,-119.266666," "," ","WRockies"
,"172221419 2005","BC","BC",54.316666,-129.333333," "," ","WRockies"
,"172221432 2005","MB","MB",51.283333,-98.550000," "," ","ERockies"
,"172221436 2005","MB","MB",51.283333,-98.550000," "," ","ERockies"
,"172221439 2005","MB","MB",50.566666,-100.716666," "," ","ERockies"
